Date,ADA,ALGO,ANKR,ATOM,BAND,BAT,BNB,BTC,BUSD,CELR,CHZ,COS,DASH,DENT,DOCK,DOGE,DUSK,ENJ,EOS,ETC,ETH,FET,FTM,FUN,HBAR,HOT,ICX,IOST,LINK,LTC,MATIC,MTL,NEO,NULS,OMG,ONE,ONG,ONT,PERL,QTUM,REN,RVN,TFUEL,THETA,TOMO,TRX,VET,WAN,WAVES,WIN,XLM,XMR,XRP,XTZ,ZEC,ZIL,ZRX
2022-07-01,0.4487,0.3066,0.02717,8.09,1.284,0.4036,216.9,19279.8,1.0012,0.01453,0.0949,0.00606,41.8,0.00084,0.0162,0.06644,0.1095,0.48,0.91,14.64,1059.73,0.0739,0.247,0.00735,0.0617,0.002039,0.28,0.01323,6.08,51.19,0.4621,1.232,8.21,0.1672,1.79,0.01715,0.3681,0.2413,0.01564,2.747,0.1127,0.02322,0.0475,1.17,0.439,0.06512,0.02226,0.1932,5.24,0.00011,0.1101,115.4,0.3139,1.378,53.5,0.04078,0.3054
2022-07-02,0.4559,0.3076,0.02776,8.07,1.309,0.4125,218.3,19252.81,1.0012,0.01459,0.0972,0.00615,42.8,0.000848,0.01682,0.06667,0.1126,0.477,0.937,14.77,1067.01,0.0762,0.246,0.00743,0.0633,0.002046,0.287,0.01397,6.22,50.55,0.493,1.242,8.25,0.1732,1.822,0.01731,0.3696,0.2363,0.01602,2.8,0.1164,0.0231,0.0493,1.185,0.449,0.06475,0.02235,0.1914,5.18,0.0001095,0.1086,116.0,0.3156,1.454,54.0,0.03895,0.3003
2022-07-03,0.4561,0.3096,0.02769,8.09,1.294,0.4013,219.2,19315.83,1.0011,0.01452,0.0987,0.00624,42.7,0.000855,0.01671,0.06721,0.1135,0.479,0.944,14.81,1074.26,0.0741,0.2571,0.00748,0.0624,0.002062,0.29,0.01349,6.22,50.95,0.4621,1.269,8.3,0.1767,1.823,0.01706,0.3717,0.2357,0.01613,2.822,0.118,0.02307,0.0554,1.218,0.455,0.06628,0.02257,0.1864,5.15,0.0001137,0.1091,116.6,0.3215,1.447,54.5,0.03868,0.2964
2022-07-04,0.4695,0.3196,0.02836,8.75,1.354,0.4062,231.5,20236.71,1.0011,0.0154,0.1019,0.00634,44.3,0.000899,0.01704,0.06938,0.1186,0.519,0.986,15.4,1151.0,0.077,0.2647,0.00759,0.0636,0.002161,0.296,0.01388,6.43,52.26,0.4918,1.29,8.59,0.1789,1.875,0.01914,0.378,0.2411,0.01698,2.901,0.1272,0.02351,0.0527,1.252,0.473,0.06733,0.02332,0.1907,5.51,0.0001163,0.1113,124.0,0.3287,1.536,58.1,0.03997,0.301
2022-07-05,0.4571,0.3078,0.0276,8.92,1.323,0.4414,230.8,20175.83,1.001,0.01498,0.0986,0.0062,43.1,0.000891,0.0165,0.06716,0.1149,0.538,0.972,14.93,1132.5,0.0744,0.258,0.00757,0.0617,0.002086,0.287,0.0135,6.31,49.7,0.5127,1.252,8.38,0.1734,1.81,0.01782,0.3689,0.2339,0.01624,2.819,0.1222,0.02294,0.0504,1.2,0.48,0.06814,0.02269,0.1872,5.26,0.000114,0.108,122.6,0.3252,1.469,57.1,0.03902,0.3014
2022-07-06,0.4623,0.3108,0.02828,8.9,1.349,0.441,238.6,20564.51,1.001,0.01554,0.0998,0.0064,44.3,0.000901,0.01918,0.06844,0.1168,0.54,1.0,15.22,1186.57,0.0755,0.262,0.00757,0.0625,0.002099,0.289,0.01371,6.34,50.34,0.5257,1.261,8.53,0.1861,1.834,0.01816,0.3703,0.2367,0.0179,2.871,0.1256,0.0236,0.0507,1.227,0.498,0.06755,0.02357,0.1963,5.32,0.0001142,0.1094,125.6,0.3324,1.546,58.2,0.03946,0.3076
2022-07-07,0.4776,0.3224,0.02951,9.36,1.422,0.4524,241.4,21624.98,1.0006,0.01667,0.1037,0.00666,46.0,0.000936,0.01971,0.07055,0.1256,0.555,1.031,15.88,1237.49,0.0813,0.2756,0.0077,0.0648,0.002163,0.296,0.01399,6.64,52.15,0.5628,1.332,9.27,0.1984,1.913,0.01933,0.3845,0.2487,0.01906,2.992,0.1385,0.02468,0.0524,1.281,0.516,0.06862,0.02407,0.1989,5.6,0.0001172,0.1137,130.4,0.3422,1.569,59.9,0.04103,0.3149
2022-07-08,0.4661,0.3141,0.02892,8.98,1.417,0.4326,240.7,21594.75,1.0007,0.01692,0.1008,0.00674,45.8,0.000914,0.01962,0.06906,0.1205,0.533,1.012,15.57,1214.04,0.0789,0.2724,0.00775,0.064,0.002115,0.296,0.01384,6.36,51.35,0.6059,1.313,9.13,0.2494,1.889,0.01925,0.3847,0.2462,0.01951,2.933,0.1343,0.0242,0.0517,1.242,0.516,0.06902,0.02374,0.193,5.36,0.0001172,0.1131,125.3,0.3402,1.527,59.4,0.03982,0.3179
2022-07-09,0.478,0.3214,0.03006,8.98,1.474,0.4325,243.3,21591.83,1.0005,0.01706,0.103,0.00684,47.9,0.000944,0.02,0.06947,0.1265,0.557,1.038,15.85,1217.02,0.0818,0.2811,0.00773,0.0686,0.002171,0.3,0.01445,6.48,54.09,0.5899,1.341,9.37,0.2201,1.929,0.02323,0.3956,0.2614,0.01955,3.026,0.1439,0.02448,0.0528,1.267,0.534,0.0698,0.02408,0.1997,5.43,0.0001206,0.1127,127.2,0.3448,1.622,61.2,0.04071,0.3311
2022-07-10,0.4624,0.3101,0.02855,8.79,1.432,0.4084,234.7,20862.47,1.0006,0.01634,0.1053,0.00655,45.2,0.000919,0.01898,0.06728,0.1194,0.526,1.003,15.13,1168.36,0.077,0.2665,0.00763,0.0649,0.002056,0.293,0.01377,6.2,52.12,0.5717,1.272,9.26,0.2039,1.869,0.02232,0.3827,0.2525,0.01843,2.939,0.1424,0.02316,0.051,1.195,0.52,0.06763,0.02338,0.1946,5.11,0.0001168,0.1075,129.8,0.3255,1.626,59.8,0.03933,0.3124
2022-07-11,0.4347,0.297,0.02648,8.18,1.325,0.3749,225.6,19963.61,1.0008,0.01472,0.1063,0.00619,41.6,0.000851,0.018,0.06175,0.1111,0.48,0.94,14.2,1096.4,0.072,0.2432,0.00743,0.0608,0.001931,0.269,0.01279,6.04,48.71,0.563,1.191,8.36,0.2012,1.702,0.01961,0.3588,0.2258,0.01768,2.693,0.124,0.02149,0.0478,1.139,0.507,0.06475,0.02204,0.1899,4.69,0.0001098,0.1013,127.0,0.3152,1.574,55.7,0.03685,0.2837
2022-07-12,0.4171,0.2926,0.02581,7.81,1.227,0.367,220.6,19328.75,1.0009,0.01448,0.0971,0.00592,39.8,0.000827,0.0175,0.05982,0.1038,0.464,0.917,13.84,1038.58,0.0686,0.2343,0.0073,0.0594,0.001899,0.262,0.01262,5.94,47.33,0.5362,1.158,8.07,0.1984,1.639,0.01907,0.3451,0.2152,0.01819,2.598,0.1181,0.0211,0.047,1.088,0.477,0.06461,0.02149,0.1765,4.71,0.0001318,0.1003,123.1,0.3116,1.435,52.1,0.03618,0.2727
2022-07-13,0.4383,0.31,0.02676,8.211,1.287,0.3852,230.5,20234.87,1.0009,0.01531,0.1018,0.00645,42.4,0.000845,0.01956,0.06194,0.1121,0.484,0.95,14.42,1115.0,0.0741,0.2468,0.00757,0.0632,0.001955,0.272,0.01314,6.175,49.56,0.6389,1.197,8.56,0.2182,1.743,0.02141,0.3567,0.2249,0.03436,2.723,0.1264,0.0219,0.0481,1.15,0.47,0.06624,0.02225,0.1991,4.879,0.0001165,0.1054,124.2,0.3237,1.521,55.1,0.03721,0.2834
2022-07-14,0.4416,0.3296,0.02706,8.99,1.356,0.3887,238.5,20588.84,1.0008,0.01612,0.105,0.00655,43.7,0.000849,0.02017,0.06246,0.114,0.501,0.971,14.73,1193.42,0.0769,0.2538,0.00769,0.0641,0.002004,0.273,0.01332,6.275,51.32,0.7096,1.226,8.71,0.2218,1.768,0.02118,0.3614,0.2291,0.02345,2.762,0.1395,0.022,0.0489,1.166,0.477,0.06679,0.02281,0.1965,5.094,0.0001163,0.1072,134.0,0.3338,1.565,57.7,0.03811,0.2907
2022-07-15,0.4421,0.3275,0.02724,9.058,1.366,0.3889,238.5,20830.04,1.0003,0.01633,0.1059,0.00667,43.3,0.000839,0.02048,0.06294,0.1194,0.502,0.976,15.06,1231.25,0.0767,0.2567,0.00768,0.0652,0.001997,0.279,0.01334,6.325,51.78,0.7037,1.269,8.85,0.216,1.77,0.021,0.3669,0.23,0.02277,2.774,0.1561,0.02241,0.0512,1.166,0.482,0.06703,0.02297,0.1958,5.078,0.000115,0.1073,138.8,0.3342,1.573,58.4,0.03817,0.2937
2022-07-16,0.4578,0.3405,0.02784,9.237,1.421,0.3989,249.8,21195.6,1.0003,0.01731,0.1105,0.00682,44.9,0.000861,0.02174,0.06439,0.1198,0.515,1.008,17.3,1355.85,0.0812,0.2637,0.00788,0.0666,0.002043,0.283,0.01363,6.595,55.08,0.7292,1.306,9.26,0.2279,1.839,0.02171,0.3747,0.2362,0.02263,2.89,0.1521,0.02296,0.0523,1.192,0.502,0.06895,0.0237,0.2184,5.137,0.0001163,0.1096,138.9,0.3505,1.603,63.3,0.03886,0.3077
2022-07-17,0.4478,0.3365,0.02739,8.921,1.382,0.3834,247.8,20798.16,1.0004,0.01696,0.1058,0.00689,46.0,0.001025,0.02271,0.06306,0.1168,0.498,0.984,19.25,1338.65,0.0794,0.2553,0.00772,0.0647,0.002048,0.278,0.01338,6.347,55.76,0.7529,1.244,9.32,0.2318,1.807,0.02063,0.367,0.2292,0.02335,2.949,0.1447,0.02362,0.0621,1.203,0.588,0.06744,0.02319,0.2088,5.037,0.0001208,0.1066,136.0,0.3433,1.574,59.5,0.0383,0.2949
2022-07-18,0.4904,0.3595,0.02916,9.577,1.509,0.4143,264.1,22432.58,1.0003,0.01883,0.1148,0.00741,48.9,0.00102,0.02334,0.06756,0.1322,0.571,1.056,25.26,1581.04,0.0846,0.2963,0.00849,0.0705,0.002181,0.298,0.01427,7.037,58.6,0.9583,1.335,10.39,0.2352,1.937,0.02313,0.3889,0.2498,0.02479,3.2,0.1554,0.02793,0.0646,1.293,0.598,0.06882,0.02473,0.2221,5.412,0.0001237,0.1142,146.9,0.3653,1.73,65.6,0.04095,0.3208
2022-07-19,0.5152,0.372,0.03157,10.519,1.62,0.43,268.6,23396.62,1.0,0.01906,0.117,0.00742,50.1,0.001172,0.02321,0.06901,0.1355,0.624,1.077,25.25,1542.32,0.0875,0.3398,0.00841,0.0734,0.002292,0.312,0.01475,7.254,57.9,0.9255,1.41,10.5,0.2361,2.014,0.02603,0.3993,0.255,0.02395,3.246,0.1594,0.02796,0.0635,1.326,0.617,0.06909,0.02611,0.2374,6.3,0.0001291,0.1185,146.3,0.3729,1.743,64.7,0.04403,0.3327
2022-07-20,0.491,0.3446,0.03003,9.68,1.502,0.3928,258.2,23223.3,1.0,0.01768,0.109,0.007,47.1,0.001104,0.02126,0.07014,0.1325,0.595,1.04,23.35,1521.58,0.0835,0.3103,0.00829,0.0704,0.00212,0.291,0.01385,6.867,57.2,0.8318,1.54,9.75,0.2226,1.885,0.0244,0.3866,0.2476,0.02292,3.054,0.1487,0.02765,0.0585,1.23,0.583,0.06753,0.02532,0.2163,5.703,0.0001214,0.112,151.5,0.3635,1.621,62.1,0.0408,0.3139
2022-07-21,0.4993,0.3492,0.02999,11.051,1.519,0.4018,265.6,23152.19,0.9999,0.0179,0.1101,0.00721,48.2,0.00109,0.02325,0.06998,0.1395,0.615,1.053,26.3,1575.45,0.0852,0.3331,0.00831,0.0712,0.002165,0.292,0.01384,6.994,58.02,0.9057,1.474,9.87,0.234,1.925,0.02543,0.3896,0.2474,0.02479,3.101,0.1505,0.02809,0.059,1.257,0.591,0.06802,0.02533,0.2257,5.713,0.0001231,0.1136,151.1,0.3669,1.672,62.0,0.04158,0.3216
2022-07-22,0.4828,0.3375,0.02886,10.642,1.5,0.387,262.4,22684.83,1.0,0.01708,0.106,0.00757,48.3,0.00105,0.022,0.06743,0.1368,0.591,1.175,24.88,1535.27,0.0822,0.3184,0.00822,0.0694,0.002093,0.283,0.0135,6.782,56.09,0.8508,1.395,10.53,0.2207,2.016,0.02381,0.406,0.2466,0.02313,3.245,0.1425,0.02647,0.0572,1.223,0.579,0.067,0.02526,0.2193,5.517,0.0001218,0.1119,149.0,0.3578,1.633,60.0,0.03996,0.3107
2022-07-23,0.517,0.3348,0.02899,10.118,1.575,0.3874,259.2,22451.07,1.0,0.01787,0.1088,0.0073,47.7,0.001099,0.02366,0.06804,0.1347,0.594,1.164,25.54,1548.67,0.0833,0.3421,0.00821,0.0686,0.002117,0.282,0.01357,6.844,56.32,0.8712,1.394,10.05,0.2252,2.078,0.02338,0.3959,0.2457,0.02366,3.439,0.1438,0.02654,0.0593,1.301,0.577,0.06698,0.02502,0.2193,5.527,0.0001233,0.1116,146.3,0.3592,1.65,59.2,0.04003,0.3083
2022-07-24,0.512,0.3402,0.02885,9.976,1.568,0.3876,261.4,22579.68,1.0,0.01909,0.1085,0.00734,48.9,0.001065,0.02274,0.06755,0.1302,0.584,1.203,25.53,1597.7,0.0844,0.358,0.00826,0.0724,0.002107,0.285,0.01361,7.094,58.39,0.8795,1.375,10.26,0.226,2.048,0.02295,0.3936,0.2496,0.02321,3.406,0.1437,0.02681,0.0581,1.288,0.567,0.06683,0.02506,0.2167,5.47,0.0001221,0.1132,151.4,0.3586,1.682,59.0,0.0398,0.3077
2022-07-25,0.4752,0.3119,0.0267,8.98,1.399,0.3584,244.6,21310.9,0.9999,0.01703,0.1013,0.00695,44.9,0.000972,0.02132,0.06193,0.1232,0.529,1.108,23.27,1440.79,0.0766,0.304,0.008,0.0651,0.001965,0.266,0.01274,6.431,54.0,0.7703,1.248,9.22,0.2111,1.842,0.02073,0.3702,0.227,0.02332,3.293,0.1307,0.02421,0.0532,1.161,0.523,0.06369,0.02333,0.2041,4.932,0.0001167,0.1058,143.4,0.3362,1.509,54.3,0.03702,0.2813
2022-07-26,0.4677,0.3113,0.02692,9.222,1.411,0.3666,249.4,21254.67,0.9999,0.01661,0.1034,0.00672,44.1,0.000965,0.02121,0.06252,0.1205,0.555,1.111,25.17,1449.12,0.0763,0.3028,0.00798,0.0658,0.00201,0.271,0.01332,6.341,53.88,0.7833,1.272,9.28,0.2138,1.871,0.02036,0.3707,0.2309,0.02347,3.683,0.1269,0.02462,0.0532,1.198,0.508,0.06536,0.02332,0.2048,4.998,0.0001199,0.1056,151.0,0.3372,1.555,55.8,0.03732,0.2891
2022-07-27,0.5111,0.3288,0.02875,10.31,1.523,0.3961,271.6,22952.45,0.9996,0.01812,0.1141,0.00715,48.1,0.001002,0.02267,0.06721,0.1293,0.596,1.255,32.92,1635.74,0.0812,0.3313,0.00822,0.0706,0.002104,0.288,0.0139,6.86,59.01,0.8968,1.355,10.05,0.2263,2.009,0.02188,0.3912,0.2467,0.02485,4.129,0.139,0.02749,0.0568,1.279,0.534,0.06866,0.02519,0.216,5.385,0.0001256,0.1126,161.7,0.3594,1.644,61.6,0.04028,0.3078
2022-07-28,0.513,0.3365,0.03003,10.865,1.751,0.4085,277.2,23842.93,0.9997,0.01952,0.1208,0.00738,52.4,0.001054,0.02355,0.06909,0.1359,0.612,1.314,40.81,1724.52,0.0871,0.3374,0.00839,0.0723,0.002189,0.298,0.01486,7.217,63.41,0.9339,1.374,11.01,0.2314,2.322,0.02252,0.408,0.2744,0.0266,4.479,0.1441,0.0331,0.059,1.346,0.559,0.06968,0.02634,0.2285,5.722,0.000128,0.1167,162.4,0.3739,1.718,63.7,0.04255,0.3312
2022-07-29,0.5218,0.3369,0.02976,11.169,1.667,0.4024,293.6,23773.75,0.9997,0.02005,0.1292,0.00745,50.6,0.001078,0.02647,0.06877,0.1352,0.603,1.3,40.5,1721.68,0.086,0.3349,0.00841,0.0715,0.002196,0.308,0.01456,7.883,60.65,0.9387,1.349,11.3,0.2376,2.282,0.02236,0.4076,0.2788,0.02634,4.66,0.146,0.03835,0.0596,1.416,0.577,0.06924,0.02668,0.2331,5.636,0.0001286,0.1177,159.9,0.3679,1.708,63.5,0.04222,0.331
2022-07-30,0.5263,0.3377,0.02982,10.705,1.791,0.405,287.8,23643.51,0.9997,0.02049,0.1267,0.00744,50.7,0.001091,0.02672,0.06965,0.1457,0.629,1.308,39.45,1697.0,0.0873,0.3351,0.00831,0.0728,0.002232,0.308,0.01449,7.82,60.42,0.9309,1.378,11.35,0.2445,2.257,0.02392,0.4047,0.2758,0.02544,4.327,0.1475,0.04178,0.0588,1.388,0.582,0.06911,0.02742,0.2417,5.645,0.0001311,0.1196,155.9,0.3879,1.819,65.1,0.04203,0.349
2022-07-31,0.5161,0.3361,0.03025,10.351,1.679,0.399,283.4,23293.32,0.9996,0.0205,0.1219,0.00756,51.1,0.001086,0.0276,0.06807,0.1437,0.613,1.331,36.35,1678.12,0.0957,0.3285,0.00828,0.0757,0.002254,0.317,0.01472,7.651,59.74,0.9279,1.38,10.98,0.2441,2.202,0.02265,0.4409,0.272,0.02517,4.059,0.1439,0.03705,0.0609,1.338,0.585,0.06886,0.02711,0.2415,5.67,0.0001299,0.1176,154.8,0.3792,1.739,64.5,0.04263,0.3882
2022-08-01,0.5124,0.3425,0.0319,10.396,1.707,0.4184,283.2,23268.01,0.9998,0.02337,0.1494,0.00758,49.6,0.001094,0.02693,0.06845,0.1541,0.644,1.256,34.95,1630.28,0.0948,0.3421,0.00824,0.0768,0.002355,0.337,0.0153,7.57,59.44,0.8914,1.423,11.16,0.2411,2.27,0.02348,0.4568,0.2835,0.02561,4.14,0.144,0.03865,0.0642,1.482,0.598,0.06986,0.02758,0.2449,6.102,0.0001385,0.1182,160.7,0.3791,1.813,62.8,0.04264,0.3626
2022-08-02,0.4963,0.3266,0.03148,9.914,1.635,0.3971,283.8,22987.79,0.9999,0.02015,0.1359,0.00775,48.5,0.001052,0.02608,0.06652,0.1435,0.607,1.187,36.52,1630.91,0.0925,0.3293,0.00817,0.0726,0.002252,0.319,0.01475,7.177,58.05,0.8768,1.364,10.96,0.2666,2.152,0.02195,0.4291,0.2669,0.02471,3.961,0.1384,0.03592,0.0612,1.37,0.571,0.06831,0.02779,0.2451,5.73,0.0001452,0.1151,156.9,0.3714,1.714,61.5,0.04154,0.3408
2022-08-03,0.5005,0.3266,0.03155,10.159,1.689,0.3955,297.5,22818.37,0.9998,0.0203,0.1338,0.00772,48.8,0.001083,0.027,0.06621,0.1448,0.63,1.174,35.95,1618.16,0.0956,0.3374,0.00819,0.0707,0.002443,0.318,0.01468,7.284,57.77,0.8883,1.359,10.73,0.2497,2.153,0.02209,0.4204,0.2699,0.02557,3.926,0.138,0.03619,0.0604,1.381,0.639,0.06783,0.02934,0.2442,5.64,0.0001427,0.1142,156.7,0.3695,1.718,61.9,0.04157,0.3358
2022-08-04,0.4997,0.3363,0.03218,10.356,1.75,0.4032,311.8,22622.98,1.0,0.02213,0.1448,0.00755,49.3,0.001135,0.02615,0.06725,0.1392,0.683,1.188,34.78,1607.96,0.0964,0.3676,0.00815,0.072,0.002357,0.326,0.01457,7.364,59.65,0.8915,1.399,10.81,0.252,2.2,0.02235,0.4249,0.275,0.02549,3.954,0.1404,0.03534,0.0603,1.416,0.618,0.06891,0.02954,0.2473,5.885,0.0001462,0.1139,159.4,0.371,1.814,64.4,0.04285,0.3405
2022-08-05,0.5174,0.3586,0.03356,10.967,1.832,0.429,315.9,23312.42,0.9999,0.02244,0.1458,0.00778,52.3,0.001254,0.02634,0.06981,0.1507,0.708,1.258,38.3,1736.81,0.1008,0.3816,0.00832,0.0758,0.002869,0.34,0.01522,7.878,62.47,0.928,1.432,11.81,0.2594,2.36,0.02414,0.4472,0.2912,0.02654,4.106,0.1516,0.03949,0.0648,1.632,0.673,0.06989,0.03142,0.2505,6.229,0.0001476,0.1185,161.6,0.3764,1.864,69.1,0.04549,0.3588
2022-08-06,0.5112,0.3491,0.03277,10.631,1.831,0.432,315.2,22954.21,0.9998,0.02217,0.1463,0.0079,52.5,0.001184,0.02575,0.06863,0.1584,0.677,1.226,37.82,1690.6,0.1017,0.367,0.00823,0.0768,0.002594,0.338,0.01534,7.792,60.83,0.9076,1.43,11.43,0.2558,2.338,0.02378,0.4442,0.2869,0.02547,4.125,0.15,0.03812,0.0634,1.553,0.658,0.06947,0.03087,0.2445,6.098,0.0001449,0.1217,160.6,0.3715,1.878,67.6,0.046,0.3532
2022-08-07,0.5276,0.3559,0.03312,11.36,1.809,0.4294,322.8,23174.39,0.9998,0.02242,0.1514,0.00792,53.3,0.001183,0.02613,0.06897,0.1588,0.682,1.229,37.72,1700.19,0.1043,0.3711,0.00821,0.077,0.002632,0.338,0.01524,8.343,61.1,0.907,1.425,11.46,0.2682,2.335,0.02425,0.4445,0.289,0.02581,4.084,0.1543,0.03942,0.0657,1.662,0.659,0.06962,0.03127,0.2469,6.055,0.0001429,0.1239,164.6,0.3722,1.889,70.3,0.04544,0.3543
2022-08-08,0.5371,0.3629,0.03324,11.813,1.875,0.4368,324.9,23810.0,0.9998,0.02328,0.1526,0.00799,56.2,0.001208,0.02584,0.07011,0.1674,0.699,1.251,38.06,1777.05,0.1017,0.3795,0.00825,0.0799,0.002656,0.342,0.01541,8.608,62.61,0.9218,1.438,11.67,0.2609,2.405,0.02621,0.4464,0.2886,0.02645,4.158,0.1787,0.0384,0.0658,1.618,0.649,0.0701,0.0315,0.2477,6.14,0.0001435,0.1301,166.9,0.3787,1.894,77.4,0.04562,0.3632
2022-08-09,0.5129,0.3453,0.03152,11.386,1.766,0.4355,324.4,23149.95,0.9998,0.02212,0.1459,0.00774,52.9,0.001134,0.02542,0.06904,0.1765,0.671,1.178,36.41,1702.76,0.0957,0.3725,0.00814,0.0748,0.002472,0.323,0.01452,8.742,59.16,0.8908,1.365,11.01,0.251,2.285,0.02607,0.4263,0.2721,0.02555,4.019,0.1754,0.03575,0.0625,1.523,0.615,0.0684,0.0302,0.2352,5.809,0.000136,0.1221,157.7,0.3672,1.802,79.8,0.04313,0.3444
2022-08-10,0.5374,0.3642,0.03537,11.973,1.853,0.4646,328.8,23954.05,0.9998,0.02478,0.1531,0.00802,54.5,0.001199,0.0267,0.07126,0.1704,0.7,1.277,38.82,1853.57,0.0999,0.4093,0.00839,0.0788,0.002604,0.349,0.0159,9.055,61.59,0.9381,1.444,11.69,0.2618,2.4,0.02789,0.4443,0.2873,0.02654,4.194,0.1779,0.03703,0.066,1.612,0.644,0.07038,0.0327,0.2476,6.104,0.0001428,0.126,167.4,0.3814,1.875,78.7,0.04538,0.3692
2022-08-11,0.5303,0.3611,0.05202,11.754,1.769,0.4599,323.6,23934.39,0.9996,0.02619,0.1497,0.00802,55.6,0.001227,0.026,0.07084,0.1646,0.692,1.312,42.08,1880.19,0.097,0.3914,0.00839,0.0809,0.002562,0.351,0.01613,8.958,61.84,0.9211,1.456,11.72,0.2574,2.395,0.02688,0.4556,0.2912,0.02703,4.207,0.1754,0.04007,0.0663,1.57,0.656,0.07034,0.0327,0.2501,6.069,0.0001416,0.1253,158.5,0.3802,1.9,79.3,0.04595,0.3759
2022-08-12,0.5402,0.3652,0.04832,12.05,1.803,0.4663,327.9,24403.68,0.9996,0.02681,0.1639,0.00893,56.1,0.001261,0.02588,0.0723,0.1745,0.704,1.328,43.38,1958.28,0.1037,0.4021,0.00841,0.0829,0.002609,0.364,0.01634,9.324,62.88,0.9344,1.496,12.03,0.254,2.405,0.03342,0.4621,0.2981,0.02776,4.289,0.1756,0.03988,0.0746,1.623,0.664,0.07045,0.03336,0.2499,6.129,0.0001447,0.1264,165.2,0.3796,1.924,77.3,0.04756,0.3882
2022-08-13,0.5593,0.3683,0.04506,11.902,1.825,0.4586,324.3,24441.38,0.9996,0.02576,0.1616,0.00857,57.0,0.001242,0.0256,0.07293,0.1717,0.702,1.35,43.55,1983.55,0.1005,0.4006,0.0085,0.0812,0.00259,0.36,0.01611,9.144,63.8,1.0256,1.485,12.0,0.252,2.414,0.0317,0.4651,0.2987,0.02771,4.287,0.1707,0.03871,0.0748,1.588,0.662,0.06997,0.03297,0.2506,6.1,0.0001432,0.1268,165.0,0.378,1.91,76.2,0.04724,0.3874
2022-08-14,0.5695,0.3639,0.04853,11.583,1.729,0.444,317.6,24305.24,0.9997,0.02723,0.1811,0.00877,55.0,0.001261,0.02442,0.08168,0.1641,0.698,1.306,41.54,1935.31,0.0995,0.3875,0.00836,0.0789,0.00262,0.354,0.01578,8.765,63.14,1.0005,1.445,11.5,0.2466,2.33,0.03049,0.4555,0.2917,0.02611,4.166,0.1679,0.03682,0.0731,1.525,0.621,0.07036,0.03225,0.2436,6.072,0.0001456,0.1257,164.1,0.3757,1.819,73.8,0.04666,0.3744
2022-08-15,0.5499,0.3576,0.04866,11.4,1.703,0.4434,319.5,24094.82,0.9998,0.02464,0.1965,0.00843,53.2,0.001222,0.02407,0.07662,0.1569,0.68,1.273,41.91,1899.06,0.1003,0.3713,0.00831,0.0778,0.002727,0.354,0.01581,8.646,60.67,0.9505,1.47,11.28,0.2413,2.331,0.02926,0.4511,0.2903,0.02584,4.097,0.1639,0.03673,0.0743,1.488,0.615,0.06886,0.03137,0.2371,5.949,0.0001472,0.1235,163.1,0.3751,1.82,73.8,0.04578,0.3714
2022-08-16,0.557,0.3527,0.05112,11.399,1.674,0.4304,316.1,23854.74,1.0,0.02515,0.2096,0.00832,52.4,0.001207,0.0246,0.08677,0.1546,0.673,1.382,39.89,1876.67,0.1076,0.3682,0.00833,0.0768,0.002651,0.341,0.01559,8.452,61.33,0.9343,1.425,11.16,0.2378,2.271,0.02966,0.4577,0.2866,0.02524,4.013,0.1635,0.03614,0.0719,1.446,0.626,0.06974,0.03068,0.2369,5.865,0.000147,0.1219,169.1,0.377,1.886,76.0,0.04498,0.3621
2022-08-17,0.5384,0.3405,0.04673,11.745,1.565,0.411,306.9,23342.66,0.9999,0.02283,0.2225,0.00798,53.1,0.001141,0.02429,0.08021,0.1453,0.644,1.48,40.3,1834.25,0.1019,0.3485,0.00815,0.0735,0.002473,0.324,0.01468,8.061,60.52,0.8848,1.36,10.96,0.2214,2.216,0.02744,0.4393,0.289,0.02352,4.021,0.1564,0.03352,0.0675,1.393,0.584,0.06832,0.02928,0.2313,5.61,0.0001446,0.1213,168.6,0.3795,1.886,74.2,0.04317,0.3481
2022-08-18,0.5119,0.3336,0.0444,11.442,1.473,0.3927,298.1,23191.2,1.0,0.02109,0.2086,0.0082,50.4,0.001083,0.0225,0.07474,0.1341,0.616,1.484,39.56,1846.39,0.0944,0.3302,0.0082,0.0708,0.002343,0.312,0.01427,7.649,60.02,0.857,1.318,10.44,0.2149,2.123,0.02505,0.4245,0.2698,0.0246,3.768,0.143,0.03231,0.0661,1.324,0.546,0.06741,0.02816,0.2222,5.386,0.0001396,0.1159,161.1,0.3704,1.788,70.1,0.04145,0.3345
2022-08-19,0.45,0.3029,0.03853,10.753,1.324,0.3602,279.1,20834.39,1.0001,0.01969,0.196,0.00716,44.8,0.001009,0.01979,0.06776,0.1279,0.561,1.273,32.92,1609.01,0.0842,0.3001,0.00784,0.0653,0.002183,0.284,0.01321,6.899,53.99,0.7695,1.206,9.54,0.2212,1.889,0.0223,0.3699,0.254,0.02009,3.347,0.1322,0.02934,0.0576,1.199,0.5,0.06407,0.02568,0.1971,4.891,0.0001277,0.1081,142.3,0.3344,1.575,62.2,0.03684,0.3025
